tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2015-421,Canada Masters,Hard,56,M,20150810,44,104871,,,Jeremy Chardy,R,188.0,FRA,28.4900752909,103333,,,Ivo Karlovic,R,208.0,CRO,36.4462696783,4-6 7-6(1) 6-4,3,R16,,7.0,5.0,96.0,57.0,43.0,26.0,16.0,1.0,3.0,18.0,2.0,97.0,51.0,41.0,25.0,16.0,3.0,5.0,49.0,925.0,23.0,1495.0
2015-421,Canada Masters,Hard,56,M,20150810,45,104745,7.0,,Rafael Nadal,L,185.0,ESP,29.1854893908,104022,,Q,Mikhail Youzhny,R,183.0,RUS,33.1252566735,6-3 6-3,3,R16,,2.0,2.0,63.0,46.0,34.0,8.0,9.0,3.0,3.0,2.0,5.0,73.0,42.0,26.0,15.0,9.0,7.0,10.0,9.0,3500.0,107.0,505.0
2015-421,Canada Masters,Hard,56,M,20150810,46,105453,4.0,,Kei Nishikori,R,178.0,JPN,25.6125941136,105676,13.0,,David Goffin,R,180.0,BEL,24.6735112936,6-4 6-4,3,R16,,10.0,1.0,61.0,37.0,32.0,12.0,10.0,2.0,2.0,6.0,4.0,66.0,33.0,27.0,14.0,10.0,3.0,5.0,4.0,6025.0,14.0,2045.0
2015-421,Canada Masters,Hard,56,M,20150810,47,104542,10.0,,Jo-Wilfried Tsonga,R,188.0,FRA,30.3134839151,106071,,,Bernard Tomic,R,193.0,AUS,22.8008213552,7-6(7) 6-3,3,R16,,17.0,0.0,58.0,40.0,34.0,13.0,10.0,0.0,0.0,12.0,3.0,79.0,58.0,41.0,8.0,11.0,4.0,6.0,24.0,1475.0,26.0,1410.0
2015-421,Canada Masters,Hard,56,M,20150810,48,104918,2.0,,Andy Murray,R,190.0,GBR,28.2381930185,104180,,,Gilles Muller,L,193.0,LUX,32.2546201232,6-3 6-2,3,R16,,4.0,1.0,50.0,34.0,27.0,9.0,9.0,4.0,5.0,5.0,5.0,45.0,27.0,18.0,6.0,8.0,2.0,6.0,3.0,7840.0,46.0,945.0
2015-421,Canada Masters,Hard,56,M,20150810,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.219028063,105208,,Q,Ernests Gulbis,R,190.0,LAT,26.9431895962,5-7 7-6(7) 6-1,3,QF,,10.0,5.0,80.0,50.0,40.0,19.0,15.0,3.0,6.0,9.0,7.0,110.0,61.0,42.0,24.0,16.0,4.0,9.0,1.0,13755.0,87.0,585.0
2015-421,Canada Masters,Hard,56,M,20150810,50,104871,,,Jeremy Chardy,R,188.0,FRA,28.4900752909,104545,16.0,,John Isner,R,206.0,USA,30.288843258,6-7(9) 7-6(13) 7-6(4),3,QF,,12.0,6.0,134.0,89.0,73.0,29.0,18.0,6.0,7.0,32.0,2.0,132.0,93.0,73.0,25.0,18.0,4.0,5.0,49.0,925.0,12.0,2180.0
2015-421,Canada Masters,Hard,56,M,20150810,51,105453,4.0,,Kei Nishikori,R,178.0,JPN,25.6125941136,104745,7.0,,Rafael Nadal,L,185.0,ESP,29.1854893908,6-2 6-4,3,QF,,5.0,3.0,52.0,30.0,24.0,10.0,9.0,2.0,3.0,4.0,6.0,54.0,30.0,20.0,9.0,9.0,0.0,4.0,4.0,6025.0,9.0,3500.0
2015-421,Canada Masters,Hard,56,M,20150810,52,104918,2.0,,Andy Murray,R,190.0,GBR,28.2381930185,104542,10.0,,Jo-Wilfried Tsonga,R,188.0,FRA,30.3134839151,6-4 6-4,3,QF,,3.0,2.0,68.0,44.0,31.0,14.0,10.0,3.0,3.0,3.0,0.0,69.0,40.0,26.0,14.0,10.0,2.0,4.0,3.0,7840.0,24.0,1475.0
2015-421,Canada Masters,Hard,56,M,20150810,53,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.219028063,104871,,,Jeremy Chardy,R,188.0,FRA,28.4900752909,6-4 6-4,3,SF,,4.0,2.0,51.0,37.0,31.0,10.0,10.0,0.0,0.0,2.0,3.0,67.0,44.0,33.0,10.0,10.0,3.0,5.0,1.0,13755.0,49.0,925.0
2015-421,Canada Masters,Hard,56,M,20150810,54,104918,2.0,,Andy Murray,R,190.0,GBR,28.2381930185,105453,4.0,,Kei Nishikori,R,178.0,JPN,25.6125941136,6-3 6-0,3,SF,,8.0,1.0,41.0,25.0,20.0,8.0,8.0,1.0,3.0,0.0,4.0,52.0,27.0,15.0,5.0,7.0,5.0,11.0,3.0,7840.0,4.0,6025.0
2015-421,Canada Masters,Hard,56,M,20150810,55,104918,2.0,,Andy Murray,R,190.0,GBR,28.2381930185,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.219028063,6-4 4-6 6-3,3,F,,8.0,5.0,124.0,75.0,52.0,22.0,15.0,11.0,14.0,5.0,2.0,106.0,64.0,42.0,20.0,14.0,15.0,19.0,3.0,7840.0,1.0,13755.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,1,105332,,LL,Benoit Paire,R,196.0,FRA,26.2751540041,104180,,,Gilles Muller,L,193.0,LUX,32.2737850787,7-6(5) 7-6(6),3,R64,,8.0,2.0,81.0,43.0,33.0,18.0,12.0,1.0,4.0,7.0,6.0,86.0,46.0,33.0,18.0,12.0,4.0,7.0,42.0,1000.0,41.0,1015.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,2,104269,,,Fernando Verdasco,L,188.0,ESP,31.7535934292,104542,,,Jo-Wilfried Tsonga,R,188.0,FRA,30.3326488706,4-6 6-3 6-4,3,R64,,9.0,6.0,112.0,66.0,47.0,26.0,15.0,8.0,9.0,14.0,7.0,95.0,49.0,39.0,22.0,14.0,5.0,7.0,43.0,995.0,19.0,1645.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,3,105676,13.0,,David Goffin,R,180.0,BEL,24.6926762491,104229,,Q,Yen Hsun Lu,R,180.0,TPE,32.0082135524,5-7 6-3 6-4,3,R64,,5.0,8.0,115.0,61.0,39.0,28.0,16.0,7.0,12.0,8.0,5.0,98.0,53.0,36.0,18.0,15.0,7.0,13.0,14.0,2090.0,88.0,569.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,4,103333,,,Ivo Karlovic,R,208.0,CRO,36.4654346338,104468,10.0,,Gilles Simon,R,183.0,FRA,30.636550308,6-4 6-7(3) 6-3,3,R64,,35.0,6.0,110.0,79.0,64.0,12.0,16.0,10.0,10.0,6.0,6.0,109.0,57.0,38.0,31.0,15.0,5.0,7.0,21.0,1575.0,11.0,2765.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,5,105373,,,Martin Klizan,L,190.0,SVK,26.0999315537,106233,,,Dominic Thiem,R,185.0,AUT,21.9520876112,7-6(5) 3-6 7-6(4),3,R64,,16.0,10.0,131.0,72.0,55.0,25.0,17.0,9.0,12.0,9.0,4.0,93.0,56.0,43.0,24.0,16.0,0.0,1.0,39.0,1100.0,18.0,1655.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,6,106432,,,Borna Coric,R,188.0,CRO,18.7542778919,100644,,Q,Alexander Zverev,R,198.0,GER,18.3244353183,7-5 3-6 7-6(5),3,R64,,4.0,3.0,106.0,59.0,45.0,24.0,16.0,6.0,8.0,14.0,5.0,108.0,73.0,58.0,14.0,17.0,3.0,5.0,38.0,1101.0,85.0,607.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,7,106071,,,Bernard Tomic,R,193.0,AUS,22.8199863107,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.6098562628,6-4 6-3,3,R64,,5.0,2.0,52.0,35.0,29.0,10.0,10.0,1.0,2.0,6.0,2.0,52.0,30.0,20.0,12.0,9.0,2.0,5.0,24.0,1465.0,60.0,814.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,8,111577,,WC,Jared Donaldson,R,,USA,18.8528405202,103917,,Q,Nicolas Mahut,R,190.0,FRA,33.568788501,7-5 6-7(2) 6-2,3,R64,,8.0,7.0,109.0,57.0,47.0,24.0,16.0,5.0,7.0,4.0,1.0,99.0,53.0,35.0,24.0,16.0,2.0,7.0,153.0,344.0,65.0,752.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,9,105668,,,Jerzy Janowicz,R,203.0,POL,24.758384668,104792,14.0,,Gael Monfils,R,193.0,FRA,28.9582477755,6-4 7-5,3,R64,,7.0,6.0,61.0,36.0,33.0,12.0,11.0,1.0,1.0,14.0,5.0,64.0,35.0,28.0,15.0,11.0,4.0,6.0,52.0,850.0,16.0,1930.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,10,105023,,,Sam Querrey,R,198.0,USA,27.8603696099,104545,11.0,,John Isner,R,206.0,USA,30.3080082136,6-3 7-6(3),3,R64,,12.0,1.0,56.0,31.0,29.0,17.0,10.0,0.0,0.0,12.0,4.0,67.0,47.0,33.0,10.0,11.0,3.0,5.0,34.0,1165.0,12.0,2270.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,11,103990,,,Tommy Robredo,R,180.0,ESP,33.2950034223,104665,,,Pablo Andujar,R,180.0,ESP,29.5633127995,3-6 6-3 6-1,3,R64,,5.0,3.0,72.0,40.0,28.0,19.0,12.0,1.0,3.0,1.0,6.0,72.0,55.0,36.0,4.0,13.0,0.0,5.0,26.0,1360.0,46.0,955.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,12,105064,,,Thomaz Bellucci,L,188.0,BRA,27.6303901437,106210,,,Jiri Vesely,L,198.0,CZE,22.1026694045,7-6(5) 6-2,3,R64,,7.0,5.0,77.0,44.0,31.0,18.0,10.0,5.0,6.0,9.0,2.0,68.0,47.0,33.0,8.0,10.0,7.0,10.0,33.0,1170.0,45.0,970.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,13,105311,,,Joao Sousa,R,185.0,POR,26.3819301848,104259,,,Philipp Kohlschreiber,R,178.0,GER,31.8357289528,6-2 6-7(5) 6-2,3,R64,,3.0,0.0,77.0,48.0,40.0,20.0,14.0,0.0,0.0,8.0,3.0,89.0,49.0,34.0,22.0,14.0,3.0,7.0,44.0,986.0,28.0,1265.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,14,106423,,Q,Thanasi Kokkinakis,R,196.0,AUS,19.3511293634,104926,,,Fabio Fognini,R,178.0,ITA,28.2327173169,4-6 6-2 6-3,3,R64,,3.0,6.0,81.0,41.0,35.0,20.0,14.0,4.0,5.0,5.0,8.0,82.0,43.0,35.0,16.0,13.0,6.0,9.0,79.0,651.0,31.0,1200.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,15,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.1635865845,106401,,,Nick Kyrgios,R,193.0,AUS,20.3066392882,6-2 6-1,3,R64,,4.0,1.0,45.0,20.0,16.0,17.0,8.0,2.0,2.0,4.0,7.0,44.0,22.0,11.0,8.0,7.0,2.0,6.0,13.0,2105.0,37.0,1110.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,16,105777,16.0,,Grigor Dimitrov,R,188.0,BUL,24.2546201232,104586,,,Lukas Rosol,R,196.0,CZE,30.0643394935,6-2 3-6 6-3,3,R64,,11.0,0.0,66.0,31.0,26.0,25.0,13.0,1.0,2.0,5.0,4.0,72.0,40.0,31.0,14.0,13.0,2.0,5.0,17.0,1690.0,57.0,822.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,17,105577,,Q,Vasek Pospisil,R,193.0,CAN,25.1498973306,106045,,Q,Denis Kudla,R,180.0,USA,22.9979466119,6-4 6-3,3,R64,,11.0,1.0,55.0,32.0,25.0,14.0,10.0,1.0,2.0,0.0,1.0,47.0,32.0,20.0,8.0,9.0,1.0,4.0,47.0,950.0,78.0,655.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,18,103888,,WC,Mardy Fish,R,188.0,USA,33.6865160849,104678,,,Viktor Troicki,R,193.0,SRB,29.5140314853,6-2 6-2,3,R64,,9.0,0.0,48.0,26.0,19.0,16.0,8.0,3.0,3.0,2.0,2.0,48.0,26.0,21.0,5.0,8.0,4.0,8.0,1034.0,10.0,20.0,1594.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,19,104871,,,Jeremy Chardy,R,188.0,FRA,28.5092402464,104330,,WC,Rajeev Ram,R,193.0,USA,31.4140999316,6-4 6-2,3,R64,,7.0,3.0,49.0,28.0,24.0,14.0,9.0,3.0,3.0,9.0,1.0,64.0,39.0,27.0,10.0,9.0,5.0,8.0,27.0,1275.0,87.0,570.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,20,104312,,,Andreas Seppi,R,190.0,ITA,31.485284052,105173,,,Adrian Mannarino,L,183.0,FRA,27.1321013005,6-3 6-3,3,R64,,3.0,4.0,66.0,32.0,25.0,16.0,9.0,7.0,8.0,2.0,4.0,63.0,33.0,23.0,9.0,9.0,8.0,12.0,25.0,1430.0,32.0,1175.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,21,103852,,,Feliciano Lopez,L,188.0,ESP,33.9055441478,105683,9.0,,Milos Raonic,R,196.0,CAN,24.6379192334,7-6(4) 6-4,3,R64,,12.0,2.0,64.0,35.0,30.0,20.0,11.0,1.0,1.0,15.0,4.0,72.0,39.0,30.0,18.0,11.0,2.0,3.0,23.0,1530.0,10.0,2925.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,22,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.2484599589,104919,,,Leonardo Mayer,R,188.0,ARG,28.257357974,7-6(5) 3-6 6-1,3,R64,,20.0,3.0,91.0,56.0,47.0,18.0,14.0,5.0,6.0,3.0,3.0,93.0,61.0,41.0,20.0,14.0,1.0,3.0,15.0,1955.0,35.0,1150.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,23,106058,,,Jack Sock,R,185.0,USA,22.893908282,106216,,WC,Bjorn Fratangelo,R,,USA,22.0780287474,6-1 6-2,3,R64,,1.0,8.0,50.0,26.0,20.0,14.0,8.0,1.0,1.0,1.0,0.0,35.0,22.0,13.0,4.0,7.0,1.0,5.0,30.0,1205.0,106.0,506.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,24,105138,,,Roberto Bautista Agut,R,183.0,ESP,27.3401779603,104655,,,Pablo Cuevas,R,180.0,URU,29.6235455168,6-3 6-4,3,R64,,4.0,2.0,57.0,30.0,24.0,18.0,10.0,1.0,1.0,5.0,2.0,56.0,29.0,22.0,13.0,9.0,3.0,5.0,22.0,1555.0,36.0,1135.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2381930185,105332,,LL,Benoit Paire,R,196.0,FRA,26.2751540041,7-5 6-2,3,R32,,1.0,1.0,62.0,43.0,27.0,10.0,10.0,3.0,5.0,4.0,3.0,90.0,42.0,26.0,18.0,10.0,10.0,15.0,1.0,14265.0,42.0,1000.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,26,105676,13.0,,David Goffin,R,180.0,BEL,24.6926762491,104269,,,Fernando Verdasco,L,188.0,ESP,31.7535934292,6-4 7-6(4),3,R32,,0.0,1.0,78.0,53.0,42.0,12.0,11.0,6.0,7.0,6.0,6.0,74.0,42.0,27.0,20.0,11.0,2.0,4.0,14.0,2090.0,43.0,995.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,27,103333,,,Ivo Karlovic,R,208.0,CRO,36.4654346338,105373,,,Martin Klizan,L,190.0,SVK,26.0999315537,6-3 7-6(2),3,R32,,14.0,3.0,60.0,40.0,35.0,13.0,11.0,3.0,3.0,5.0,1.0,55.0,27.0,21.0,17.0,10.0,0.0,1.0,21.0,1575.0,39.0,1100.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,28,104527,5.0,,Stan Wawrinka,R,183.0,SUI,30.3874058864,106432,,,Borna Coric,R,188.0,CRO,18.7542778919,3-6 7-6(3) 6-3,3,R32,,16.0,4.0,95.0,52.0,43.0,24.0,16.0,0.0,2.0,3.0,4.0,96.0,54.0,45.0,20.0,14.0,6.0,7.0,5.0,5575.0,38.0,1101.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,29,105238,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7734428474,106071,,,Bernard Tomic,R,193.0,AUS,22.8199863107,6-4 6-1,3,R32,,6.0,1.0,49.0,24.0,21.0,14.0,8.0,3.0,3.0,4.0,7.0,56.0,30.0,20.0,9.0,9.0,1.0,5.0,66.0,750.0,24.0,1465.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,30,105668,,,Jerzy Janowicz,R,203.0,POL,24.758384668,111577,,WC,Jared Donaldson,R,,USA,18.8528405202,6-4 7-6(4),3,R32,,6.0,2.0,75.0,51.0,39.0,15.0,11.0,5.0,6.0,9.0,5.0,68.0,39.0,33.0,14.0,11.0,0.0,2.0,52.0,850.0,153.0,344.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,31,103990,,,Tommy Robredo,R,180.0,ESP,33.2950034223,105023,,,Sam Querrey,R,198.0,USA,27.8603696099,6-1 5-7 6-3,3,R32,,4.0,0.0,71.0,40.0,32.0,23.0,14.0,4.0,5.0,6.0,6.0,75.0,40.0,29.0,18.0,14.0,3.0,7.0,26.0,1360.0,34.0,1165.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,32,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.9137577002,105064,,,Thomaz Bellucci,L,188.0,BRA,27.6303901437,6-2 6-3,3,R32,,4.0,2.0,59.0,32.0,26.0,13.0,9.0,6.0,7.0,5.0,1.0,55.0,33.0,20.0,8.0,8.0,4.0,8.0,6.0,5140.0,33.0,1170.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,33,105227,7.0,,Marin Cilic,R,198.0,CRO,26.8829568789,105311,,,Joao Sousa,R,185.0,POR,26.3819301848,6-4 6-2,3,R32,,6.0,2.0,53.0,29.0,23.0,13.0,9.0,0.0,1.0,1.0,2.0,51.0,23.0,13.0,14.0,9.0,3.0,7.0,9.0,3505.0,44.0,986.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,34,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.1635865845,106423,,Q,Thanasi Kokkinakis,R,196.0,AUS,19.3511293634,7-6(5) 6-2,3,R32,,3.0,2.0,67.0,37.0,30.0,17.0,10.0,1.0,1.0,6.0,1.0,60.0,35.0,25.0,11.0,10.0,0.0,2.0,13.0,2105.0,79.0,651.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,35,105777,16.0,,Grigor Dimitrov,R,188.0,BUL,24.2546201232,105577,,Q,Vasek Pospisil,R,193.0,CAN,25.1498973306,7-6(4) 7-6(5),3,R32,,10.0,2.0,81.0,49.0,41.0,18.0,12.0,3.0,4.0,13.0,2.0,95.0,64.0,47.0,15.0,12.0,5.0,6.0,17.0,1690.0,47.0,950.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,36,104918,3.0,,Andy Murray,R,190.0,GBR,28.257357974,103888,,WC,Mardy Fish,R,188.0,USA,33.6865160849,6-4 7-6(1),3,R32,,7.0,3.0,64.0,45.0,31.0,8.0,11.0,1.0,5.0,3.0,1.0,77.0,42.0,30.0,9.0,11.0,7.0,12.0,2.0,8660.0,1034.0,10.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,37,104745,8.0,,Rafael Nadal,L,185.0,ESP,29.2046543463,104871,,,Jeremy Chardy,R,188.0,FRA,28.5092402464,6-3 6-4,3,R32,,3.0,4.0,74.0,49.0,37.0,14.0,10.0,9.0,9.0,3.0,3.0,51.0,24.0,17.0,16.0,9.0,2.0,4.0,8.0,3680.0,27.0,1275.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,38,103852,,,Feliciano Lopez,L,188.0,ESP,33.9055441478,104312,,,Andreas Seppi,R,190.0,ITA,31.485284052,7-6(6) 6-2,3,R32,,17.0,4.0,78.0,37.0,31.0,22.0,10.0,6.0,6.0,4.0,2.0,62.0,28.0,19.0,23.0,10.0,2.0,4.0,23.0,1530.0,25.0,1430.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,39,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.2484599589,106058,,,Jack Sock,R,185.0,USA,22.893908282,6-3 7-6(7),3,R32,,17.0,4.0,67.0,37.0,33.0,15.0,11.0,0.0,1.0,4.0,3.0,69.0,38.0,30.0,13.0,10.0,3.0,5.0,15.0,1955.0,30.0,1205.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,40,103819,2.0,,Roger Federer,R,185.0,SUI,34.0232717317,105138,,,Roberto Bautista Agut,R,183.0,ESP,27.3401779603,6-4 6-4,3,R32,,6.0,2.0,49.0,21.0,20.0,20.0,10.0,0.0,0.0,4.0,0.0,72.0,50.0,30.0,13.0,10.0,8.0,10.0,3.0,8065.0,22.0,1555.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2381930185,105676,13.0,,David Goffin,R,180.0,BEL,24.6926762491,6-4 2-6 6-3,3,R16,,3.0,7.0,77.0,49.0,32.0,13.0,14.0,1.0,6.0,2.0,3.0,76.0,43.0,28.0,16.0,13.0,2.0,7.0,1.0,14265.0,14.0,2090.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,42,104527,5.0,,Stan Wawrinka,R,183.0,SUI,30.3874058864,103333,,,Ivo Karlovic,R,208.0,CRO,36.4654346338,6-7(2) 7-6(5) 7-6(5),3,R16,,8.0,3.0,132.0,78.0,62.0,34.0,18.0,3.0,3.0,35.0,7.0,120.0,80.0,68.0,23.0,18.0,3.0,3.0,5.0,5575.0,21.0,1575.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,43,105238,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7734428474,105668,,,Jerzy Janowicz,R,203.0,POL,24.758384668,6-3 3-6 6-4,3,R16,,11.0,4.0,87.0,51.0,36.0,19.0,14.0,4.0,7.0,7.0,7.0,85.0,54.0,38.0,12.0,14.0,6.0,10.0,66.0,750.0,52.0,850.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,44,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.9137577002,103990,,,Tommy Robredo,R,180.0,ESP,33.2950034223,6-0 6-1,3,R16,,6.0,1.0,39.0,21.0,19.0,12.0,7.0,1.0,1.0,0.0,1.0,35.0,17.0,7.0,5.0,6.0,4.0,9.0,6.0,5140.0,26.0,1360.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,45,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.1635865845,105227,7.0,,Marin Cilic,R,198.0,CRO,26.8829568789,7-5 6-3,3,R16,,3.0,2.0,98.0,67.0,47.0,13.0,11.0,6.0,7.0,6.0,1.0,58.0,31.0,23.0,14.0,10.0,6.0,9.0,13.0,2105.0,9.0,3505.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,46,104918,3.0,,Andy Murray,R,190.0,GBR,28.257357974,105777,16.0,,Grigor Dimitrov,R,188.0,BUL,24.2546201232,4-6 7-6(3) 7-5,3,R16,,3.0,6.0,115.0,66.0,47.0,21.0,17.0,8.0,13.0,7.0,9.0,115.0,59.0,39.0,28.0,17.0,7.0,12.0,2.0,8660.0,17.0,1690.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,47,103852,,,Feliciano Lopez,L,188.0,ESP,33.9055441478,104745,8.0,,Rafael Nadal,L,185.0,ESP,29.2046543463,5-7 6-4 7-6(3),3,R16,,14.0,4.0,99.0,53.0,39.0,28.0,17.0,8.0,11.0,5.0,4.0,96.0,65.0,49.0,17.0,17.0,3.0,6.0,23.0,1530.0,8.0,3680.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,48,103819,2.0,,Roger Federer,R,185.0,SUI,34.0232717317,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.2484599589,6-1 6-1,3,R16,,4.0,2.0,36.0,22.0,19.0,9.0,7.0,0.0,0.0,6.0,2.0,52.0,33.0,19.0,6.0,7.0,5.0,10.0,3.0,8065.0,15.0,1955.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2381930185,104527,5.0,,Stan Wawrinka,R,183.0,SUI,30.3874058864,6-4 6-1,3,QF,,1.0,2.0,45.0,31.0,23.0,10.0,8.0,0.0,0.0,4.0,1.0,58.0,29.0,19.0,13.0,9.0,0.0,4.0,1.0,14265.0,5.0,5575.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,50,105238,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7734428474,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.9137577002,6-4 6-2,3,QF,,5.0,0.0,44.0,24.0,22.0,14.0,9.0,0.0,0.0,4.0,4.0,61.0,33.0,19.0,15.0,9.0,2.0,5.0,66.0,750.0,6.0,5140.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,51,104918,3.0,,Andy Murray,R,190.0,GBR,28.257357974,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.1635865845,4-6 6-1 6-4,3,QF,,8.0,2.0,80.0,54.0,39.0,13.0,14.0,3.0,5.0,5.0,3.0,87.0,47.0,32.0,19.0,13.0,8.0,12.0,2.0,8660.0,13.0,2105.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,52,103819,2.0,,Roger Federer,R,185.0,SUI,34.0232717317,103852,,,Feliciano Lopez,L,188.0,ESP,33.9055441478,6-3 6-4,3,QF,,8.0,0.0,53.0,37.0,31.0,10.0,10.0,3.0,3.0,9.0,2.0,55.0,30.0,22.0,12.0,9.0,2.0,4.0,3.0,8065.0,23.0,1530.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,53,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2381930185,105238,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7734428474,4-6 7-6(5) 6-2,3,SF,,8.0,6.0,103.0,62.0,40.0,24.0,15.0,5.0,8.0,6.0,6.0,88.0,42.0,29.0,23.0,15.0,1.0,5.0,1.0,14265.0,66.0,750.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,54,103819,2.0,,Roger Federer,R,185.0,SUI,34.0232717317,104918,3.0,,Andy Murray,R,190.0,GBR,28.257357974,6-4 7-6(6),3,SF,,4.0,2.0,64.0,35.0,27.0,23.0,11.0,0.0,0.0,9.0,0.0,80.0,49.0,36.0,17.0,11.0,3.0,4.0,3.0,8065.0,2.0,8660.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,55,103819,2.0,,Roger Federer,R,185.0,SUI,34.0232717317,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2381930185,7-6(1) 6-3,3,F,90.0,7.0,2.0,61.0,35.0,29.0,19.0,11.0,0.0,0.0,5.0,4.0,79.0,47.0,33.0,15.0,10.0,7.0,8.0,3.0,8065.0,1.0,14265.0
2015-6242,Winston-Salem,Hard,48,A,20150823,1,105379,,,Aljaz Bedene,R,181.0,SLO,26.0999315537,106065,,Q,Marco Cecchinato,R,185.0,ITA,22.8966461328,6-2 6-2,3,R64,,11.0,2.0,39.0,20.0,19.0,14.0,8.0,0.0,0.0,3.0,4.0,47.0,23.0,16.0,7.0,8.0,2.0,6.0,58.0,821.0,102.0,521.0
